-470	20.860	21.050	529.84	534.67	.269	.281	6.83	7.14	3.9615	64.917
-471	21.855	22.055	555.12	560.20	.269	.281	6.83	7.14	4.1481	67.975
-472	22.835	23.045	580.01	585.34	.269	.281	6.83	7.14	4.3319	70.987
-473	23.830	24.050	605.28	610.87	.269	.281	6.83	7.14	4.5184	74.043
-474	24.825	25.055	630.56	636.40	.269	.281	6.83	7.14	4.7050	77.101
-475	25.820	26.060	655.83	661.92	.269	.281	6.83	7.14	4.8916	80.159

-901	.094	2.38	.180	.190	4.57	4.83	.053	.059	1.35	1.50	0.0019	0.031
-902	.125	3.18	.234	.244	5.94	6.20	.061	.067	1.55	1.70	0.0031	0.051
-903	.188	4.76	.296	.306	7.52	7.77	.061	.067	1.55	1.70	0.0037	0.061
-904	.250	6.35	.346	.356	8.79	9.04	.069	.075	1.75	1.91	0.0054	0.088
-905	.313	7.94	.409	.419	10.39	10.64	.069	.075	1.75	1.91	0.0062	0.102
-906	.375	9.53	.463	.473	11.76	12.01	.075	.081	1.90	2.06	0.0082	0.134
-907	.438	11.11	.523	.537	13.28	13.64	.079	.085	2.01	2.16	0.0102	0.167
-908	.500	12.70	.635	.653	16.13	16.59	.084	.090	2.13	2.29	0.0137	0.225
-909	.563	14.29	.697	.715	17.70	18.16	.094	.100	2.39	2.54	0.0186	0.305
-910	.625	15.88	.746	.764	18.95	19.41	.094	.100	2.39	2.54	0.0198	0.324
-911	.688	17.46	.854	.872	21.69	22.15	.112	.120	2.85	3.05	0.0325	0.533
-912	.750	19.05	.915	.933	23.24	23.70	.112	.120	2.85	3.05	0.0345	0.565
-913	.813	20.64	.976	.996	24.79	25.30	.112	.120	2.85	3.05	0.0366	0.600
-914	.875	22.23	1.037	1.057	26.34	26.85	.112	.120	2.85	3.05	0.0386	0.633
-916	1.000	25.40	1.161	1.181	29.49	30.00	.112	.120	2.85	3.05	0.0427	0.700
-918	1.125	28.58	1.343	1.367	34.11	34.72	.112	.120	2.85	3.05	0.0488	0.800
-920	1.250	31.75	1.461	1.489	37.11	37.82	.114	.122	2.90	3.10	0.0547	0.896
-924	1.500	38.10	1.706	1.734	43.33	44.04	.114	.122	2.90	3.10	0.0631	1.034
-928	1.750	44.45	2.072	2.108	52.63	53.54	.114	.122	2.90	3.10	0.0759	1.244
-932	2.000	50.80	2.319	2.356	58.90	59.84	.114	.122	2.90	3.10	0.0843	1.381
